code,term
242231006,Failure of parachute to open
242232004,Parachutist struck by flying aircraft
242233009,Parachute line tangled with aircraft
242251005,Failure of parachute on descent
418565008,Parachute descent accident
418854009,Voluntary parachute descent accident
